SRC_IP,DST_IP,SRC_PORT,DST_PORT,PROTOCOL,TOS,TIMESTAMP_START,TIMESTAMP_END,PACKETS,BYTES
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.994883,2022-02-08 01:49:14.994883,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.995132,2022-02-08 01:49:14.995132,1,1385
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.995206,2022-02-08 01:49:14.995206,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.995749,2022-02-08 01:49:14.995749,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.996119,2022-02-08 01:49:14.996119,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.996205,2022-02-08 01:49:14.996205,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.996226,2022-02-08 01:49:14.996226,1,61
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.996268,2022-02-08 01:49:14.996268,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.996849,2022-02-08 01:49:14.996849,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.997367,2022-02-08 01:49:14.997367,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.997368,2022-02-08 01:49:14.997368,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.997469,2022-02-08 01:49:14.997469,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.998708,2022-02-08 01:49:14.998708,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.998709,2022-02-08 01:49:14.998709,3,4155
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.998787,2022-02-08 01:49:14.998787,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.003864,2022-02-08 01:49:15.003864,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.004029,2022-02-08 01:49:15.004029,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.004129,2022-02-08 01:49:15.004129,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.004425,2022-02-08 01:49:15.004425,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.004443,2022-02-08 01:49:15.004443,1,1385
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.004597,2022-02-08 01:49:15.004597,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.004836,2022-02-08 01:49:15.004836,4,5540
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.005016,2022-02-08 01:49:15.005016,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.005226,2022-02-08 01:49:15.005226,3,4155
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.005383,2022-02-08 01:49:15.005383,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.005756,2022-02-08 01:49:15.005756,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.005827,2022-02-08 01:49:15.005827,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006290,2022-02-08 01:49:15.006290,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.006458,2022-02-08 01:49:15.006458,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006643,2022-02-08 01:49:15.006643,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006718,2022-02-08 01:49:15.006718,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006748,2022-02-08 01:49:15.006748,1,1385
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.006806,2022-02-08 01:49:15.006806,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006829,2022-02-08 01:49:15.006829,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.006864,2022-02-08 01:49:15.006864,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.008986,2022-02-08 01:49:15.008986,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.008987,2022-02-08 01:49:15.008987,7,8367
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.009077,2022-02-08 01:49:15.009077,5,6925
142.250.115.94,192.168.64.2,80,44350,tcp,0,2022-02-08 01:49:15.009077,2022-02-08 01:49:15.009077,1,754
192.168.64.2,142.250.115.94,44350,80,tcp,0,2022-02-08 01:49:15.009087,2022-02-08 01:49:15.009087,1,52
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.009163,2022-02-08 01:49:15.009163,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.009164,2022-02-08 01:49:15.009164,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.009354,2022-02-08 01:49:15.009354,1,61
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.010552,2022-02-08 01:49:15.010552,1,136
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.010569,2022-02-08 01:49:15.010569,1,94
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.010901,2022-02-08 01:49:15.010901,1,396
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.012833,2022-02-08 01:49:15.012833,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.013349,2022-02-08 01:49:15.013349,1,1385
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.013451,2022-02-08 01:49:15.013451,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.013611,2022-02-08 01:49:15.013611,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.013758,2022-02-08 01:49:15.013758,1,1385
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.013832,2022-02-08 01:49:15.013832,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.013851,2022-02-08 01:49:15.013851,3,4155
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.014139,2022-02-08 01:49:15.014139,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.014179,2022-02-08 01:49:15.014179,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.014453,2022-02-08 01:49:15.014453,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.014631,2022-02-08 01:49:15.014631,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.014943,2022-02-08 01:49:15.014943,2,2770
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.015467,2022-02-08 01:49:15.015467,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.015468,2022-02-08 01:49:15.015468,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.015610,2022-02-08 01:49:15.015610,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.015646,2022-02-08 01:49:15.015646,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.016429,2022-02-08 01:49:15.016429,4,5540
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.016792,2022-02-08 01:49:15.016792,4,5540
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.016967,2022-02-08 01:49:15.016967,1,66
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.017831,2022-02-08 01:49:15.017831,6,8310
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.017926,2022-02-08 01:49:15.017926,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.018199,2022-02-08 01:49:15.018199,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.018200,2022-02-08 01:49:15.018200,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.018325,2022-02-08 01:49:15.018325,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.018539,2022-02-08 01:49:15.018539,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.018779,2022-02-08 01:49:15.018779,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.018861,2022-02-08 01:49:15.018861,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.019575,2022-02-08 01:49:15.019575,2,2770
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.019716,2022-02-08 01:49:15.019716,1,66
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.020846,2022-02-08 01:49:15.020846,2,2770
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.020847,2022-02-08 01:49:15.020847,3,3297
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.021006,2022-02-08 01:49:15.021006,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.022313,2022-02-08 01:49:15.022313,7,9695
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.022931,2022-02-08 01:49:15.022931,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.023070,2022-02-08 01:49:15.023070,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.023121,2022-02-08 01:49:15.023121,1,1385
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.023294,2022-02-08 01:49:15.023294,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.023398,2022-02-08 01:49:15.023398,4,5540
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.023529,2022-02-08 01:49:15.023529,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.023719,2022-02-08 01:49:15.023719,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.025390,2022-02-08 01:49:15.025390,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.025391,2022-02-08 01:49:15.025391,1,1385
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.025505,2022-02-08 01:49:15.025505,1,61
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.025722,2022-02-08 01:49:15.025722,1,562
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.026385,2022-02-08 01:49:15.026385,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.026386,2022-02-08 01:49:15.026386,1,1385
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.026528,2022-02-08 01:49:15.026528,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.026880,2022-02-08 01:49:15.026880,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.027744,2022-02-08 01:49:15.027744,4,5540
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.027878,2022-02-08 01:49:15.027878,1,61
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.027966,2022-02-08 01:49:15.027966,2,2770
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.028254,2022-02-08 01:49:15.028254,1,1148
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.030157,2022-02-08 01:49:15.030157,1,61
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.030634,2022-02-08 01:49:15.030634,1,637
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.030820,2022-02-08 01:49:15.030820,1,108
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.031536,2022-02-08 01:49:15.031536,1,58
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.032620,2022-02-08 01:49:15.032620,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.032834,2022-02-08 01:49:15.032834,1,1381
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.033175,2022-02-08 01:49:15.033175,2,2770
99.84.70.19,192.168.64.2,443,47584,tcp,0,2022-02-08 01:49:15.033456,2022-02-08 01:49:15.033456,1,60
192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.033468,2022-02-08 01:49:15.033468,1,52
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.034920,2022-02-08 01:49:15.034920,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.035300,2022-02-08 01:49:15.035300,1,1385
99.84.70.19,192.168.64.2,443,47582,tcp,0,2022-02-08 01:49:15.035457,2022-02-08 01:49:15.035457,1,40
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.036332,2022-02-08 01:49:15.036332,2,2770
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.038770,2022-02-08 01:49:15.038770,2,2770
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.039012,2022-02-08 01:49:15.039012,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.039351,2022-02-08 01:49:15.039351,1,1385
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.040372,2022-02-08 01:49:15.040372,1,57
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.041214,2022-02-08 01:49:15.041214,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.042867,2022-02-08 01:49:15.042867,1,64
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.043423,2022-02-08 01:49:15.043423,2,2770
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.043809,2022-02-08 01:49:15.043809,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.043914,2022-02-08 01:49:15.043914,1,1385
192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.044230,2022-02-08 01:49:15.044230,1,569
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.044435,2022-02-08 01:49:15.044435,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.045842,2022-02-08 01:49:15.045842,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.046246,2022-02-08 01:49:15.046246,1,1385
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.046302,2022-02-08 01:49:15.046302,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.047815,2022-02-08 01:49:15.047815,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.047816,2022-02-08 01:49:15.047816,1,1385
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.047917,2022-02-08 01:49:15.047917,1,59
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.048010,2022-02-08 01:49:15.048010,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.049261,2022-02-08 01:49:15.049261,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.049312,2022-02-08 01:49:15.049312,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.050603,2022-02-08 01:49:15.050603,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.050898,2022-02-08 01:49:15.050898,1,1385
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.050932,2022-02-08 01:49:15.050932,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.052426,2022-02-08 01:49:15.052426,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.052814,2022-02-08 01:49:15.052814,1,1385
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.052865,2022-02-08 01:49:15.052865,1,59
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.053892,2022-02-08 01:49:15.053892,1,65
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.054111,2022-02-08 01:49:15.054111,1,57
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.054192,2022-02-08 01:49:15.054192,1,71
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.054743,2022-02-08 01:49:15.054743,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.055016,2022-02-08 01:49:15.055016,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.055858,2022-02-08 01:49:15.055858,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.055990,2022-02-08 01:49:15.055990,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.057372,2022-02-08 01:49:15.057372,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.057504,2022-02-08 01:49:15.057504,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.059149,2022-02-08 01:49:15.059149,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.059215,2022-02-08 01:49:15.059215,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.060675,2022-02-08 01:49:15.060675,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.060737,2022-02-08 01:49:15.060737,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.062477,2022-02-08 01:49:15.062477,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.062762,2022-02-08 01:49:15.062762,1,1385
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.062832,2022-02-08 01:49:15.062832,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.063077,2022-02-08 01:49:15.063077,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.063190,2022-02-08 01:49:15.063190,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.064859,2022-02-08 01:49:15.064859,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.065082,2022-02-08 01:49:15.065082,1,1385
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.065129,2022-02-08 01:49:15.065129,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.066983,2022-02-08 01:49:15.066983,1,1385
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.067324,2022-02-08 01:49:15.067324,1,1385
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.067399,2022-02-08 01:49:15.067399,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.069603,2022-02-08 01:49:15.069603,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.069676,2022-02-08 01:49:15.069676,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.069912,2022-02-08 01:49:15.069912,2,2770
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.070005,2022-02-08 01:49:15.070005,1,59
142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.070996,2022-02-08 01:49:15.070996,1,511
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.074465,2022-02-08 01:49:15.074465,1,62
192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.092165,2022-02-08 01:49:15.092165,1,60
192.168.64.2,192.168.64.1,35157,53,udp,0,2022-02-08 01:49:15.097130,2022-02-08 01:49:15.097130,1,72
192.168.64.2,192.168.64.1,45674,53,udp,0,2022-02-08 01:49:15.097177,2022-02-08 01:49:15.097177,1,72
142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.100894,2022-02-08 01:49:15.100894,1,57
192.168.64.1,192.168.64.2,53,35157,udp,0,2022-02-08 01:49:15.102064,2022-02-08 01:49:15.102064,1,109
192.168.64.1,192.168.64.2,53,45674,udp,0,2022-02-08 01:49:15.102241,2022-02-08 01:49:15.102241,1,121
192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.103048,2022-02-08 01:49:15.103048,1,1385
99.84.70.19,192.168.64.2,443,47584,tcp,0,2022-02-08 01:49:15.109335,2022-02-08 01:49:15.109335,1,52
99.84.70.19,192.168.64.2,443,47584,tcp,0,2022-02-08 01:49:15.109673,2022-02-08 01:49:15.109673,1,2788
192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.109683,2022-02-08 01:49:15.109683,1,52
99.84.70.19,192.168.64.2,443,47584,tcp,0,2022-02-08 01:49:15.110120,2022-02-08 01:49:15.110120,1,1314
192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.110122,2022-02-08 01:49:15.110122,1,52
192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.111240,2022-02-08 01:49:15.111240,1,116
192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.111326,2022-02-08 01:49:15.111326,1,495
142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.125045,2022-02-08 01:49:15.125045,1,1385
192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.125343,2022-02-08 01:49:15.125343,1,1385
142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.125758,2022-02-08 01:49:15.125758,1,1385
192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.125835,2022-02-08 01:49:15.125835,1,70
142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.126143,2022-02-08 01:49:15.126143,1,1385
192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.126199,2022-02-08 01:49:15.126199,1,70
142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.126274,2022-02-08 01:49:15.126274,1,1385
192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.126300,2022-02-08 01:49:15.126300,1,70
142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.126815,2022-02-08 01:49:15.126815,1,1385
192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.126867,2022-02-08 01:49:15.126867,1,70
192.168.64.2,192.168.64.1,35547,53,udp,0,2022-02-08 01:49:15.136406,2022-02-08 01:49:15.136406,1,71
192.168.64.2,192.168.64.1,48214,53,udp,0,2022-02-08 01:49:15.136450,2022-02-08 01:49:15.136450,1,71
192.168.64.2,192.168.64.1,51925,53,udp,0,2022-02-08 01:49:15.136584,2022-02-08 01:49:15.136584,1,69
192.168.64.2,192.168.64.1,47558,53,udp,0,2022-02-08 01:49:15.136715,2022-02-08 01:49:15.136715,1,69
192.168.64.2,192.168.64.1,39455,53,udp,0,2022-02-08 01:49:15.136758,2022-02-08 01:49:15.136758,1,71
192.168.64.2,192.168.64.1,57150,53,udp,0,2022-02-08 01:49:15.136785,2022-02-08 01:49:15.136785,1,71
192.168.64.1,192.168.64.2,53,51925,udp,0,2022-02-08 01:49:15.144130,2022-02-08 01:49:15.144130,1,161
142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.145640,2022-02-08 01:49:15.145640,2,1574
192.168.64.1,192.168.64.2,53,48214,udp,0,2022-02-08 01:49:15.146022,2022-02-08 01:49:15.146022,1,239
192.168.64.2,192.168.64.1,60521,53,udp,0,2022-02-08 01:49:15.146203,2022-02-08 01:49:15.146203,1,80
192.168.64.1,192.168.64.2,53,47558,udp,0,2022-02-08 01:49:15.146238,2022-02-08 01:49:15.146238,1,203
192.168.64.2,192.168.64.1,51291,53,udp,0,2022-02-08 01:49:15.146366,2022-02-08 01:49:15.146366,1,79
192.168.64.1,192.168.64.2,53,60521,udp,0,2022-02-08 01:49:15.146730,2022-02-08 01:49:15.146730,1,141
192.168.64.1,192.168.64.2,53,51291,udp,0,2022-02-08 01:49:15.146730,2022-02-08 01:49:15.146730,1,140
192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.146837,2022-02-08 01:49:15.146837,1,71
192.168.64.2,192.168.64.1,38349,53,udp,0,2022-02-08 01:49:15.147165,2022-02-08 01:49:15.147165,1,67
192.168.64.2,192.168.64.1,38812,53,udp,0,2022-02-08 01:49:15.147196,2022-02-08 01:49:15.147196,1,67
192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.148454,2022-02-08 01:49:15.148454,1,136
192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.148473,2022-02-08 01:49:15.148473,1,99
192.168.64.1,192.168.64.2,53,38349,udp,0,2022-02-08 01:49:15.151459,2022-02-08 01:49:15.151459,1,83
192.168.64.1,192.168.64.2,53,38812,udp,0,2022-02-08 01:49:15.153664,2022-02-08 01:49:15.153664,1,132
192.168.64.2,192.168.64.1,42159,53,udp,0,2022-02-08 01:49:15.154115,2022-02-08 01:49:15.154115,1,81
192.168.64.2,192.168.64.1,40700,53,udp,0,2022-02-08 01:49:15.154152,2022-02-08 01:49:15.154152,1,81
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.156681,2022-02-08 01:49:15.156681,1,518
192.168.64.1,192.168.64.2,53,42159,udp,0,2022-02-08 01:49:15.158715,2022-02-08 01:49:15.158715,1,267
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.159394,2022-02-08 01:49:15.159394,1,1385
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.159412,2022-02-08 01:49:15.159412,1,227
192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.159556,2022-02-08 01:49:15.159556,1,511
192.168.64.1,192.168.64.2,53,35547,udp,0,2022-02-08 01:49:15.160999,2022-02-08 01:49:15.160999,1,197
192.168.64.2,192.168.64.1,55532,53,udp,0,2022-02-08 01:49:15.161544,2022-02-08 01:49:15.161544,1,72
192.168.64.2,192.168.64.1,57591,53,udp,0,2022-02-08 01:49:15.161580,2022-02-08 01:49:15.161580,1,72
