,SRC_IP,DST_IP,SRC_PORT,DST_PORT,PROTOCOL,TOS,TIMESTAMP_START,TIMESTAMP_END,PACKETS,BYTES
213,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.391771,2022-02-08 01:49:12.391771,1,52
214,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.392455,2022-02-08 01:49:12.392455,1,1420
215,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.392458,2022-02-08 01:49:12.392458,1,52
216,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.392718,2022-02-08 01:49:12.392718,1,1420
217,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.392720,2022-02-08 01:49:12.392720,1,52
218,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.393556,2022-02-08 01:49:12.393556,1,1420
219,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.393562,2022-02-08 01:49:12.393562,1,52
220,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.395059,2022-02-08 01:49:12.395059,5,7100
221,52.39.242.231,192.168.64.2,443,38722,tcp,0,2022-02-08 01:49:12.395059,2022-02-08 01:49:12.395059,1,3558
222,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.395064,2022-02-08 01:49:12.395064,1,52
223,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.395076,2022-02-08 01:49:12.395076,1,64
224,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.395078,2022-02-08 01:49:12.395078,1,72
225,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.395079,2022-02-08 01:49:12.395079,1,64
226,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.395080,2022-02-08 01:49:12.395080,1,52
227,192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.395081,2022-02-08 01:49:12.395081,1,52
228,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.395495,2022-02-08 01:49:12.395495,1,1420
229,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.395971,2022-02-08 01:49:12.395971,1,1420
230,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.395974,2022-02-08 01:49:12.395974,1,52
231,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.396178,2022-02-08 01:49:12.396178,1,1420
232,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.397036,2022-02-08 01:49:12.397036,1,1420
233,192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.397126,2022-02-08 01:49:12.397126,1,178
234,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.397277,2022-02-08 01:49:12.397277,1,52
235,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.397305,2022-02-08 01:49:12.397305,1,1420
236,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.398046,2022-02-08 01:49:12.398046,1,1420
237,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.398049,2022-02-08 01:49:12.398049,1,52
238,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.398168,2022-02-08 01:49:12.398168,1,1420
239,192.168.64.2,72.21.91.29,42842,80,tcp,0,2022-02-08 01:49:12.398252,2022-02-08 01:49:12.398252,1,475
240,192.168.64.2,192.168.64.1,60546,53,udp,0,2022-02-08 01:49:12.398306,2022-02-08 01:49:12.398306,1,75
241,192.168.64.1,192.168.64.2,53,60546,udp,0,2022-02-08 01:49:12.398907,2022-02-08 01:49:12.398907,1,143
242,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.399130,2022-02-08 01:49:12.399130,1,2788
243,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.399150,2022-02-08 01:49:12.399150,1,52
244,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.411214,2022-02-08 01:49:12.411214,1,2788
245,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.411225,2022-02-08 01:49:12.411225,1,52
246,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.411667,2022-02-08 01:49:12.411667,1,2788
247,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.411673,2022-02-08 01:49:12.411673,1,52
248,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.412525,2022-02-08 01:49:12.412525,1,1420
249,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.412528,2022-02-08 01:49:12.412528,1,52
250,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.412769,2022-02-08 01:49:12.412769,1,1420
251,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.412771,2022-02-08 01:49:12.412771,1,52
252,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.413482,2022-02-08 01:49:12.413482,1,1420
253,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.413484,2022-02-08 01:49:12.413484,1,52
254,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.413897,2022-02-08 01:49:12.413897,1,1420
255,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.413900,2022-02-08 01:49:12.413900,1,52
256,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.414533,2022-02-08 01:49:12.414533,1,2788
257,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.414536,2022-02-08 01:49:12.414536,1,52
258,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.415510,2022-02-08 01:49:12.415510,1,1420
259,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.415513,2022-02-08 01:49:12.415513,1,52
260,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.415780,2022-02-08 01:49:12.415780,1,1420
261,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.415785,2022-02-08 01:49:12.415785,1,52
262,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.416476,2022-02-08 01:49:12.416476,1,1420
263,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.416478,2022-02-08 01:49:12.416478,1,52
264,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.416713,2022-02-08 01:49:12.416713,1,1420
265,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.416716,2022-02-08 01:49:12.416716,1,52
266,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.417424,2022-02-08 01:49:12.417424,1,422
267,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.417427,2022-02-08 01:49:12.417427,1,52
268,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.417523,2022-02-08 01:49:12.417523,1,91
269,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.417785,2022-02-08 01:49:12.417785,1,76
270,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.417797,2022-02-08 01:49:12.417797,1,52
271,72.21.91.29,192.168.64.2,80,42842,tcp,0,2022-02-08 01:49:12.420878,2022-02-08 01:49:12.420878,2,903
272,192.168.64.2,72.21.91.29,42842,80,tcp,0,2022-02-08 01:49:12.420887,2022-02-08 01:49:12.420887,1,52
273,99.84.70.99,192.168.64.2,443,46466,tcp,0,2022-02-08 01:49:12.423486,2022-02-08 01:49:12.423486,1,60
274,192.168.64.2,99.84.70.99,46466,443,tcp,0,2022-02-08 01:49:12.423503,2022-02-08 01:49:12.423503,1,52
275,192.168.64.2,99.84.70.99,46466,443,tcp,0,2022-02-08 01:49:12.424635,2022-02-08 01:49:12.424635,1,569
276,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.439425,2022-02-08 01:49:12.439425,1,52
277,142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.439523,2022-02-08 01:49:12.439523,1,52
278,192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.439533,2022-02-08 01:49:12.439533,1,52
279,192.168.64.1,192.168.64.2,53,54003,udp,0,2022-02-08 01:49:12.458742,2022-02-08 01:49:12.458742,1,293
280,192.168.64.2,192.168.64.1,41049,53,udp,0,2022-02-08 01:49:12.458946,2022-02-08 01:49:12.458946,1,100
281,192.168.64.1,192.168.64.2,53,41049,udp,0,2022-02-08 01:49:12.459481,2022-02-08 01:49:12.459481,1,193
282,52.39.242.231,192.168.64.2,443,38722,tcp,0,2022-02-08 01:49:12.465879,2022-02-08 01:49:12.465879,1,103
283,192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.465888,2022-02-08 01:49:12.465888,1,52
284,192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.466163,2022-02-08 01:49:12.466163,1,686
285,192.168.64.1,192.168.64.2,53,51434,udp,0,2022-02-08 01:49:12.479430,2022-02-08 01:49:12.479430,1,219
286,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.479877,2022-02-08 01:49:12.479877,1,60
287,99.84.70.99,192.168.64.2,443,46466,tcp,0,2022-02-08 01:49:12.486207,2022-02-08 01:49:12.486207,1,52
288,99.84.70.99,192.168.64.2,443,46466,tcp,0,2022-02-08 01:49:12.487358,2022-02-08 01:49:12.487358,1,1420
289,192.168.64.2,99.84.70.99,46466,443,tcp,0,2022-02-08 01:49:12.487366,2022-02-08 01:49:12.487366,1,52
290,99.84.70.99,192.168.64.2,443,46466,tcp,0,2022-02-08 01:49:12.487697,2022-02-08 01:49:12.487697,1,1420
291,192.168.64.2,99.84.70.99,46466,443,tcp,0,2022-02-08 01:49:12.487700,2022-02-08 01:49:12.487700,1,52
292,99.84.70.99,192.168.64.2,443,46466,tcp,0,2022-02-08 01:49:12.492106,2022-02-08 01:49:12.492106,1,1336
293,192.168.64.2,99.84.70.99,46466,443,tcp,0,2022-02-08 01:49:12.492121,2022-02-08 01:49:12.492121,1,52
294,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.501924,2022-02-08 01:49:12.501924,1,60
295,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.501995,2022-02-08 01:49:12.501995,1,52
296,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.504507,2022-02-08 01:49:12.504507,1,569
297,192.168.64.2,99.84.70.99,46466,443,tcp,0,2022-02-08 01:49:12.505236,2022-02-08 01:49:12.505236,1,116
298,192.168.64.2,99.84.70.99,46466,443,tcp,0,2022-02-08 01:49:12.506059,2022-02-08 01:49:12.506059,1,518
299,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.526203,2022-02-08 01:49:12.526203,1,52
300,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.527542,2022-02-08 01:49:12.527542,1,1420
301,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.527552,2022-02-08 01:49:12.527552,1,52
302,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.527826,2022-02-08 01:49:12.527826,1,1420
303,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.527832,2022-02-08 01:49:12.527832,1,52
304,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.528271,2022-02-08 01:49:12.528271,1,746
305,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.528274,2022-02-08 01:49:12.528274,1,52
306,192.168.64.2,72.21.91.29,42842,80,tcp,0,2022-02-08 01:49:12.535680,2022-02-08 01:49:12.535680,1,475
307,192.168.64.2,192.168.64.1,38055,53,udp,0,2022-02-08 01:49:12.535816,2022-02-08 01:49:12.535816,1,75
308,52.39.242.231,192.168.64.2,443,38722,tcp,0,2022-02-08 01:49:12.536870,2022-02-08 01:49:12.536870,1,210
309,192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.536881,2022-02-08 01:49:12.536881,1,52
310,192.168.64.1,192.168.64.2,53,38055,udp,0,2022-02-08 01:49:12.538722,2022-02-08 01:49:12.538722,1,143
311,192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.540500,2022-02-08 01:49:12.540500,1,198
312,72.21.91.29,192.168.64.2,80,42842,tcp,0,2022-02-08 01:49:12.555529,2022-02-08 01:49:12.555529,1,52
313,72.21.91.29,192.168.64.2,80,42842,tcp,0,2022-02-08 01:49:12.556062,2022-02-08 01:49:12.556062,1,850
314,192.168.64.2,72.21.91.29,42842,80,tcp,0,2022-02-08 01:49:12.556070,2022-02-08 01:49:12.556070,1,52
315,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.557112,2022-02-08 01:49:12.557112,1,116
316,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.557312,2022-02-08 01:49:12.557312,1,222
317,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.557329,2022-02-08 01:49:12.557329,1,415
318,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.557444,2022-02-08 01:49:12.557444,1,451
319,99.84.70.99,192.168.64.2,443,46466,tcp,0,2022-02-08 01:49:12.567145,2022-02-08 01:49:12.567145,1,52
320,99.84.70.99,192.168.64.2,443,46466,tcp,0,2022-02-08 01:49:12.568198,2022-02-08 01:49:12.568198,1,52
321,99.84.70.99,192.168.64.2,443,46466,tcp,0,2022-02-08 01:49:12.573628,2022-02-08 01:49:12.573628,1,1221
322,192.168.64.2,99.84.70.99,46466,443,tcp,0,2022-02-08 01:49:12.573640,2022-02-08 01:49:12.573640,1,52
323,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.578411,2022-02-08 01:49:12.578411,1,632
324,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.578423,2022-02-08 01:49:12.578423,1,52
325,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.578715,2022-02-08 01:49:12.578715,1,83
326,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.579509,2022-02-08 01:49:12.579509,2,135
327,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.579524,2022-02-08 01:49:12.579524,1,52
328,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.602873,2022-02-08 01:49:12.602873,1,274
329,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.602892,2022-02-08 01:49:12.602892,1,445
330,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.602913,2022-02-08 01:49:12.602913,1,60
331,192.168.64.2,192.168.64.1,54163,53,udp,0,2022-02-08 01:49:12.602956,2022-02-08 01:49:12.602956,1,100
332,192.168.64.1,192.168.64.2,53,54163,udp,0,2022-02-08 01:49:12.603745,2022-02-08 01:49:12.603745,1,193
333,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.605847,2022-02-08 01:49:12.605847,1,52
334,52.39.242.231,192.168.64.2,443,38722,tcp,0,2022-02-08 01:49:12.610021,2022-02-08 01:49:12.610021,1,251
335,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.617096,2022-02-08 01:49:12.617096,1,60
336,34.120.208.123,192.168.64.2,443,49608,tcp,0,2022-02-08 01:49:12.625617,2022-02-08 01:49:12.625617,1,60
337,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.625617,2022-02-08 01:49:12.625617,1,52
338,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.625637,2022-02-08 01:49:12.625637,1,52
339,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.625769,2022-02-08 01:49:12.625769,1,263
340,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.625849,2022-02-08 01:49:12.625849,1,52
341,34.120.208.123,192.168.64.2,443,49608,tcp,0,2022-02-08 01:49:12.645602,2022-02-08 01:49:12.645602,1,52
342,34.120.208.123,192.168.64.2,443,49608,tcp,0,2022-02-08 01:49:12.646676,2022-02-08 01:49:12.646676,1,1420
343,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.646682,2022-02-08 01:49:12.646682,1,52
344,34.120.208.123,192.168.64.2,443,49608,tcp,0,2022-02-08 01:49:12.646833,2022-02-08 01:49:12.646833,1,1420
345,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.646834,2022-02-08 01:49:12.646834,1,52
346,34.120.208.123,192.168.64.2,443,49608,tcp,0,2022-02-08 01:49:12.646992,2022-02-08 01:49:12.646992,1,667
347,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.646993,2022-02-08 01:49:12.646993,1,52
348,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.647667,2022-02-08 01:49:12.647667,1,145
349,192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.657954,2022-02-08 01:49:12.657954,1,52
350,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.659101,2022-02-08 01:49:12.659101,1,503
351,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.659107,2022-02-08 01:49:12.659107,1,52
352,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.659214,2022-02-08 01:49:12.659214,1,91
353,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.660707,2022-02-08 01:49:12.660707,1,178
354,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.660726,2022-02-08 01:49:12.660726,1,430
355,192.168.64.2,192.168.64.1,36614,53,udp,0,2022-02-08 01:49:12.660872,2022-02-08 01:49:12.660872,1,100
356,192.168.64.1,192.168.64.2,53,36614,udp,0,2022-02-08 01:49:12.661708,2022-02-08 01:49:12.661708,1,193
357,34.120.208.123,192.168.64.2,443,49608,tcp,0,2022-02-08 01:49:12.668107,2022-02-08 01:49:12.668107,2,465
358,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.668119,2022-02-08 01:49:12.668119,1,52
359,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.668129,2022-02-08 01:49:12.668129,1,52
360,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.668389,2022-02-08 01:49:12.668389,1,246
361,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.668515,2022-02-08 01:49:12.668515,1,83
362,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.668526,2022-02-08 01:49:12.668526,1,52
363,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.678460,2022-02-08 01:49:12.678460,1,60
364,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.678483,2022-02-08 01:49:12.678483,1,52
365,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.678587,2022-02-08 01:49:12.678587,1,270
366,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.682306,2022-02-08 01:49:12.682306,1,52
367,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.687859,2022-02-08 01:49:12.687859,1,52
368,34.120.208.123,192.168.64.2,443,49608,tcp,0,2022-02-08 01:49:12.689109,2022-02-08 01:49:12.689109,1,52
369,34.120.208.123,192.168.64.2,443,49608,tcp,0,2022-02-08 01:49:12.689208,2022-02-08 01:49:12.689208,1,90
370,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.689232,2022-02-08 01:49:12.689232,1,40
371,34.120.208.123,192.168.64.2,443,49608,tcp,0,2022-02-08 01:49:12.689503,2022-02-08 01:49:12.689503,1,52
372,192.168.64.2,34.120.208.123,49608,443,tcp,0,2022-02-08 01:49:12.689520,2022-02-08 01:49:12.689520,1,40
373,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.739574,2022-02-08 01:49:12.739574,1,52
374,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.740042,2022-02-08 01:49:12.740042,1,1420
375,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.740054,2022-02-08 01:49:12.740054,1,52
376,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.740193,2022-02-08 01:49:12.740193,1,1420
377,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.740200,2022-02-08 01:49:12.740200,1,52
378,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.742976,2022-02-08 01:49:12.742976,1,1228
379,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.742980,2022-02-08 01:49:12.742980,1,52
380,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.743547,2022-02-08 01:49:12.743547,1,145
381,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.743974,2022-02-08 01:49:12.743974,1,136
382,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.744111,2022-02-08 01:49:12.744111,1,91
383,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.765287,2022-02-08 01:49:12.765287,1,52
384,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.803118,2022-02-08 01:49:12.803118,1,136
385,192.168.64.2,34.120.208.123,49606,443,tcp,0,2022-02-08 01:49:12.803254,2022-02-08 01:49:12.803254,1,91
386,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.805189,2022-02-08 01:49:12.805189,1,52
387,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.805534,2022-02-08 01:49:12.805534,1,223
388,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.805539,2022-02-08 01:49:12.805539,1,52
389,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.805809,2022-02-08 01:49:12.805809,1,495
390,34.120.208.123,192.168.64.2,443,49606,tcp,0,2022-02-08 01:49:12.830522,2022-02-08 01:49:12.830522,1,52
391,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.867808,2022-02-08 01:49:12.867808,1,52
392,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.870197,2022-02-08 01:49:12.870197,1,1420
393,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.870206,2022-02-08 01:49:12.870206,1,52
394,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.870406,2022-02-08 01:49:12.870406,1,1420
395,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.870409,2022-02-08 01:49:12.870409,1,52
396,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.870588,2022-02-08 01:49:12.870588,1,1420
397,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.870590,2022-02-08 01:49:12.870590,1,52
398,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.870837,2022-02-08 01:49:12.870837,2,1738
399,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.870840,2022-02-08 01:49:12.870840,1,52
400,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.870857,2022-02-08 01:49:12.870857,1,52
401,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.882482,2022-02-08 01:49:12.882482,1,577
402,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.943853,2022-02-08 01:49:12.943853,1,52
403,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.946010,2022-02-08 01:49:12.946010,1,1420
404,99.84.70.99,192.168.64.2,443,46472,tcp,0,2022-02-08 01:49:12.946114,2022-02-08 01:49:12.946114,1,161
405,192.168.64.2,99.84.70.99,46472,443,tcp,0,2022-02-08 01:49:12.946122,2022-02-08 01:49:12.946122,1,52
406,192.168.64.2,192.168.64.1,33100,53,udp,0,2022-02-08 01:49:13.156114,2022-02-08 01:49:13.156114,1,92
407,192.168.64.2,192.168.64.1,35094,53,udp,0,2022-02-08 01:49:13.156161,2022-02-08 01:49:13.156161,1,92
408,192.168.64.1,192.168.64.2,53,33100,udp,0,2022-02-08 01:49:13.160795,2022-02-08 01:49:13.160795,1,108
409,192.168.64.1,192.168.64.2,53,35094,udp,0,2022-02-08 01:49:13.160914,2022-02-08 01:49:13.160914,1,173
410,192.168.64.2,34.120.115.102,39356,443,tcp,0,2022-02-08 01:49:13.165808,2022-02-08 01:49:13.165808,1,60
411,192.168.64.2,34.120.115.102,39358,443,tcp,0,2022-02-08 01:49:13.165846,2022-02-08 01:49:13.165846,1,60
412,34.120.115.102,192.168.64.2,443,39358,tcp,0,2022-02-08 01:49:13.186118,2022-02-08 01:49:13.186118,1,60
413,192.168.64.2,34.120.115.102,39358,443,tcp,0,2022-02-08 01:49:13.186153,2022-02-08 01:49:13.186153,1,52
414,34.120.115.102,192.168.64.2,443,39356,tcp,0,2022-02-08 01:49:13.186275,2022-02-08 01:49:13.186275,1,60
415,192.168.64.2,34.120.115.102,39356,443,tcp,0,2022-02-08 01:49:13.186281,2022-02-08 01:49:13.186281,1,52
416,192.168.64.2,34.120.115.102,39358,443,tcp,0,2022-02-08 01:49:13.187350,2022-02-08 01:49:13.187350,1,569
417,192.168.64.2,34.120.115.102,39356,443,tcp,0,2022-02-08 01:49:13.188924,2022-02-08 01:49:13.188924,1,569
418,34.120.115.102,192.168.64.2,443,39358,tcp,0,2022-02-08 01:49:13.208736,2022-02-08 01:49:13.208736,1,52
419,34.120.115.102,192.168.64.2,443,39358,tcp,0,2022-02-08 01:49:13.209922,2022-02-08 01:49:13.209922,1,1420
420,192.168.64.2,34.120.115.102,39358,443,tcp,0,2022-02-08 01:49:13.209936,2022-02-08 01:49:13.209936,1,52
421,34.120.115.102,192.168.64.2,443,39358,tcp,0,2022-02-08 01:49:13.210165,2022-02-08 01:49:13.210165,1,1420
422,192.168.64.2,34.120.115.102,39358,443,tcp,0,2022-02-08 01:49:13.210170,2022-02-08 01:49:13.210170,1,52
423,34.120.115.102,192.168.64.2,443,39358,tcp,0,2022-02-08 01:49:13.210383,2022-02-08 01:49:13.210383,1,1420
424,192.168.64.2,34.120.115.102,39358,443,tcp,0,2022-02-08 01:49:13.210396,2022-02-08 01:49:13.210396,1,52
425,34.120.115.102,192.168.64.2,443,39358,tcp,0,2022-02-08 01:49:13.210551,2022-02-08 01:49:13.210551,1,487
